Date,City,PM2.5,PM10,NO2,SO2,CO,O3,AQI,Weather
2024-09-09,Ahmedabad,166.87,145.37,16.37,59.14,6.24,86.88,89.5,Rainy
2024-09-09,Jaipur,65.64,251.86,23.03,86.32,8.85,107.17,103.75,Hazy
2024-09-09,Lucknow,96.81,55.24,147.28,14.45,1.81,121.12,75.5,Rainy
2024-09-08,Delhi,185.42,129.29,89.67,11.89,7.36,148.51,106.4,Foggy
2024-09-08,Mumbai,45.09,86.11,69.65,58.43,0.59,10.62,45.97,Foggy
2024-09-08,Bangalore,31.75,267.86,96.87,60.35,0.75,14.43,79.79,Clear
2024-09-08,Kolkata,59.15,281.7,33.78,89.13,1.53,118.92,99.66,Cloudy
2024-09-08,Chennai,219.26,120.42,24.46,90.95,2.42,47.97,87.88,Hazy
2024-09-08,Hyderabad,194.58,84.56,87.24,30.83,9.5,107.33,99.92,Hazy
2024-09-08,Pune,187.0,95.85,126.74,77.62,9.5,136.79,119.83,Foggy
2024-09-08,Ahmedabad,76.74,113.88,72.88,83.34,5.89,30.57,72.72,Rainy
2024-09-08,Jaipur,100.92,150.1,105.79,88.9,1.99,84.86,91.75,Hazy
2024-09-08,Lucknow,165.38,80.73,113.77,26.78,9.6,141.03,103.95,Hazy
2024-09-07,Delhi,49.89,225.42,102.4,43.91,1.66,143.7,96.99,Rainy
2024-09-07,Mumbai,166.3,113.37,129.84,48.79,5.05,47.47,92.71,Hazy
2024-09-07,Bangalore,96.05,199.06,15.87,30.18,6.23,34.64,73.02,Cloudy
2024-09-07,Kolkata,125.41,141.41,137.98,86.85,5.53,74.62,103.59,Foggy
2024-09-07,Chennai,130.76,52.58,75.82,6.9,9.55,98.29,76.64,Cloudy
2024-09-07,Hyderabad,54.77,45.05,146.57,99.57,5.47,70.59,78.54,Cloudy
2024-09-07,Pune,202.72,61.1,83.69,90.18,3.21,25.86,82.61,Clear
2024-09-07,Ahmedabad,168.03,79.96,31.28,63.01,6.28,62.93,78.0,Hazy
2024-09-07,Jaipur,216.54,35.13,131.66,40.52,6.07,120.38,100.82,Rainy
2024-09-07,Lucknow,225.7,128.42,66.11,23.05,4.95,88.77,96.93,Foggy
2024-09-06,Delhi,165.59,180.49,92.84,34.44,9.77,78.74,108.3,Clear
2024-09-06,Mumbai,225.22,122.42,134.97,64.76,6.2,175.44,130.8,Foggy
2024-09-06,Bangalore,42.33,179.04,31.87,7.8,2.67,94.33,63.68,Foggy
2024-09-06,Kolkata,186.26,281.61,89.96,14.05,4.61,38.92,109.48,Foggy
2024-09-06,Chennai,249.51,281.72,60.94,11.32,8.35,150.16,139.53,Foggy
2024-09-06,Hyderabad,175.68,47.58,56.45,84.9,3.15,151.47,91.26,Rainy
2024-09-06,Pune,27.23,39.61,51.17,15.12,4.91,75.12,42.89,Hazy
2024-09-06,Ahmedabad,220.59,201.9,68.16,29.78,5.12,121.39,115.5,Hazy
2024-09-06,Jaipur,95.12,159.28,22.84,37.39,2.47,94.7,72.34,Rainy
2024-09-06,Lucknow,65.82,146.16,149.93,30.72,5.06,143.85,97.85,Cloudy
2024-09-05,Delhi,30.87,239.92,94.36,39.61,6.2,164.52,105.21,Clear
2024-09-05,Mumbai,65.74,242.19,130.52,54.9,0.7,41.9,90.38,Cloudy
2024-09-05,Bangalore,41.01,164.94,144.5,57.74,4.37,32.57,80.74,Clear
2024-09-05,Kolkata,104.61,175.35,119.9,58.48,6.58,134.06,109.7,Rainy
2024-09-05,Chennai,125.78,78.44,120.02,11.74,8.75,111.35,89.14,Rainy
2024-09-05,Hyderabad,66.77,236.23,75.5,98.92,7.49,47.87,100.03,Clear
2024-09-05,Pune,67.59,293.01,131.18,59.81,7.7,138.72,127.89,Rainy
2024-09-05,Ahmedabad,101.43,209.49,108.72,94.06,6.8,26.94,101.44,Cloudy
2024-09-05,Jaipur,41.37,272.34,89.5,88.45,3.34,156.37,113.57,Hazy
2024-09-05,Lucknow,37.49,164.8,11.31,44.34,4.08,85.67,64.07,Cloudy
2024-09-04,Delhi,169.19,125.35,128.17,85.03,6.9,166.24,123.83,Rainy
2024-09-04,Mumbai,165.33,77.13,45.02,72.18,3.54,16.23,68.55,Rainy
2024-09-04,Bangalore,197.21,181.79,96.59,41.88,8.87,49.45,109.27,Hazy
2024-09-04,Kolkata,92.08,49.38,88.81,61.15,3.52,105.64,72.04,Cloudy
2024-09-04,Chennai,186.11,285.87,38.79,68.9,8.33,23.15,114.35,Cloudy
2024-09-04,Hyderabad,110.37,284.99,80.34,30.08,3.96,175.96,120.22,Rainy
2024-09-04,Pune,27.33,255.47,23.29,63.99,1.2,105.5,81.26,Foggy
2024-09-04,Ahmedabad,182.21,145.3,23.85,15.7,7.53,26.85,78.2,Cloudy
2024-09-04,Jaipur,141.0,215.04,93.47,18.52,3.86,66.61,95.54,Foggy
2024-09-04,Lucknow,27.7,32.87,47.37,87.67,5.08,106.09,58.75,Clear
2024-09-03,Delhi,176.93,232.19,79.63,8.73,3.84,160.94,116.14,Foggy
2024-09-03,Mumbai,249.0,52.18,31.67,16.8,3.99,24.98,69.09,Clear
2024-09-03,Bangalore,141.29,211.3,96.96,30.41,9.98,161.19,123.49,Hazy
2024-09-03,Kolkata,50.06,125.94,55.71,93.42,6.91,86.35,80.1,Foggy
2024-09-03,Chennai,239.88,81.06,98.91,16.18,1.4,139.23,98.21,Foggy
2024-09-03,Hyderabad,241.04,239.06,70.91,71.83,4.56,67.73,122.7,Clear
2024-09-03,Pune,50.64,264.12,28.03,94.92,4.15,150.56,104.96,Foggy
2024-09-03,Ahmedabad,113.64,291.22,47.16,21.64,2.83,35.38,89.56,Hazy
2024-09-03,Jaipur,236.36,163.2,97.49,42.87,4.65,21.29,101.28,Cloudy
2024-09-03,Lucknow,187.35,260.7,75.81,79.69,4.79,90.99,123.74,Hazy
2024-09-02,Delhi,165.4,231.66,117.6,52.74,2.29,81.65,111.99,Rainy
2024-09-02,Mumbai,119.2,123.19,28.01,14.73,6.21,59.06,67.72,Hazy
2024-09-02,Bangalore,248.35,144.67,134.84,86.43,1.51,10.18,106.59,Rainy
2024-09-02,Kolkata,232.69,117.28,120.03,5.44,4.92,149.94,112.43,Hazy
2024-09-02,Chennai,54.34,177.7,10.51,62.16,6.34,112.38,80.08,Rainy
2024-09-02,Hyderabad,61.11,128.45,17.74,79.99,9.54,27.92,68.44,Hazy
2024-09-02,Pune,61.96,234.49,102.61,53.31,2.67,105.38,97.41,Hazy
2024-09-02,Ahmedabad,72.0,148.45,139.83,94.07,9.11,99.7,107.52,Clear
2024-09-02,Jaipur,188.13,228.42,66.1,35.22,2.13,78.19,102.89,Rainy
2024-09-02,Lucknow,189.71,30.06,107.39,91.61,9.83,74.39,98.58,Foggy
2024-09-01,Delhi,81.25,48.82,33.62,97.92,0.7,59.68,54.72,Foggy
2024-09-01,Mumbai,204.05,106.43,96.37,78.22,3.87,74.17,99.66,Cloudy
2024-09-01,Bangalore,242.49,291.77,21.42,51.64,4.83,95.63,125.21,Clear
2024-09-01,Kolkata,187.11,63.8,13.61,85.21,2.28,100.35,78.81,Foggy
2024-09-01,Chennai,201.65,51.15,40.93,29.22,5.08,43.6,69.56,Foggy
2024-09-01,Hyderabad,181.16,169.24,100.53,92.56,6.98,24.17,106.24,Clear
2024-09-01,Pune,130.52,227.52,64.32,89.16,3.63,50.93,99.79,Foggy
2024-09-01,Ahmedabad,95.28,250.21,104.93,55.83,7.82,86.56,111.83,Cloudy
2024-09-01,Jaipur,195.78,208.85,106.49,73.91,1.83,38.51,106.97,Cloudy
2024-09-01,Lucknow,123.18,286.98,44.91,96.94,6.1,28.52,106.92,Clear
2024-08-31,Delhi,246.54,109.26,79.47,38.69,8.62,178.12,123.05,Clear
2024-08-31,Mumbai,111.58,240.34,75.21,90.12,7.61,51.39,107.46,Foggy
2024-08-31,Bangalore,85.8,161.15,35.78,75.74,9.82,96.32,92.17,Hazy
2024-08-31,Kolkata,92.9,140.3,31.72,74.25,8.84,163.5,98.51,Rainy
2024-08-31,Chennai,59.54,131.31,114.88,22.84,3.59,136.52,83.5,Hazy
2024-08-31,Hyderabad,108.7,34.43,33.83,34.98,1.61,123.01,58.51,Clear
2024-08-31,Pune,130.84,221.47,15.21,7.93,1.86,80.06,79.02,Cloudy
2024-08-31,Ahmedabad,206.02,68.38,128.52,82.97,7.9,114.64,113.25,Clear
2024-08-31,Jaipur,109.22,170.33,133.1,85.95,1.36,45.33,92.92,Clear
2024-08-31,Lucknow,129.49,97.01,43.52,30.7,9.19,92.79,80.9,Cloudy
2024-08-30,Delhi,173.0,133.68,130.8,96.95,6.29,26.06,103.9,Hazy
2024-08-30,Mumbai,211.33,51.04,83.26,41.14,4.57,94.82,87.88,Cloudy
2024-08-30,Bangalore,61.73,139.34,103.76,84.81,2.1,171.3,96.99,Foggy
2024-08-30,Kolkata,202.76,293.48,109.14,22.33,6.67,86.84,130.21,Rainy
2024-08-30,Chennai,72.11,235.67,134.0,44.08,4.01,173.59,116.59,Foggy
2024-08-30,Hyderabad,123.6,103.99,129.2,32.35,2.58,19.71,72.44,Rainy
2024-08-30,Pune,216.19,87.99,42.8,41.25,8.17,178.32,108.04,Clear
2024-08-30,Ahmedabad,212.51,103.94,56.12,9.39,7.13,17.25,78.42,Clear
2024-08-30,Jaipur,226.13,204.35,47.02,95.47,7.86,115.51,127.85,Cloudy
2024-08-30,Lucknow,103.27,76.6,124.15,30.71,6.19,72.0,78.11,Hazy
2024-08-29,Delhi,61.28,212.61,96.38,74.75,9.92,98.55,107.13,Hazy
2024-08-29,Mumbai,46.9,273.97,16.71,84.64,8.79,66.71,96.14,Hazy
2024-08-29,Bangalore,140.7,60.74,144.05,14.77,6.47,177.14,100.35,Clear
2024-08-29,Kolkata,208.46,157.99,122.41,65.22,1.89,141.21,119.03,Cloudy
2024-08-29,Chennai,149.45,236.14,135.87,52.54,7.08,130.11,129.15,Foggy
2024-08-29,Hyderabad,108.98,261.98,24.99,92.15,1.0,50.79,91.48,Cloudy
2024-08-29,Pune,175.49,101.54,137.22,29.33,0.83,25.79,79.61,Clear
2024-08-29,Ahmedabad,76.4,42.81,69.5,69.94,1.48,102.6,62.67,Cloudy
2024-08-29,Jaipur,79.21,56.56,122.74,10.01,6.43,126.33,76.52,Hazy
2024-08-29,Lucknow,172.96,161.88,11.58,11.33,1.05,79.92,74.7,Cloudy
2024-08-28,Delhi,241.12,141.92,55.92,79.91,8.52,174.74,129.8,Cloudy
2024-08-28,Mumbai,227.84,165.12,18.13,36.98,8.78,117.48,108.89,Clear
2024-08-28,Bangalore,138.53,104.78,69.32,50.1,3.95,81.38,80.6,Rainy
2024-08-28,Kolkata,146.67,38.77,108.36,70.96,7.86,168.24,101.93,Cloudy
2024-08-28,Chennai,46.88,155.96,82.05,15.23,7.18,172.16,90.68,Cloudy
2024-08-28,Hyderabad,52.48,293.83,71.24,94.98,3.16,107.02,108.52,Cloudy
2024-08-28,Pune,172.4,83.63,103.38,33.03,9.93,154.47,107.7,Rainy
2024-08-28,Ahmedabad,61.01,108.84,104.34,64.6,5.5,76.14,78.32,Clear
2024-08-28,Jaipur,184.01,36.73,115.56,37.38,8.49,91.16,91.62,Clear
2024-08-28,Lucknow,139.98,123.75,10.96,11.73,2.99,168.29,80.77,Hazy
2024-08-27,Delhi,68.88,137.17,36.82,42.13,6.91,140.76,82.48,Cloudy
2024-08-27,Mumbai,51.5,271.26,123.43,72.83,4.64,161.66,121.18,Hazy
2024-08-27,Bangalore,206.46,135.25,106.65,39.55,1.9,32.01,89.82,Hazy
2024-08-27,Kolkata,61.29,225.52,37.72,49.73,2.5,49.67,74.82,Foggy
2024-08-27,Chennai,225.17,142.71,134.26,44.98,5.45,72.29,112.32,Hazy
2024-08-27,Hyderabad,137.86,292.74,35.6,96.21,8.63,73.84,120.43,Cloudy
2024-08-27,Pune,173.58,106.55,74.04,50.68,3.81,158.11,100.18,Foggy
2024-08-27,Ahmedabad,218.26,70.57,120.64,36.61,8.19,178.48,117.74,Rainy
2024-08-27,Jaipur,114.64,122.72,103.9,99.91,7.31,153.77,111.34,Rainy
2024-08-27,Lucknow,189.43,257.74,79.53,6.35,2.54,25.94,97.4,Clear
2024-08-26,Delhi,117.52,170.5,36.87,45.47,1.36,103.61,81.26,Hazy
2024-08-26,Mumbai,149.79,298.07,132.65,83.45,9.37,142.31,150.0,Foggy
2024-08-26,Bangalore,210.96,46.25,96.73,5.69,0.64,142.17,84.7,Foggy
2024-08-26,Kolkata,150.28,199.44,79.81,86.25,7.11,107.99,115.81,Cloudy
2024-08-26,Chennai,225.06,169.02,126.79,92.07,9.24,61.88,127.87,Clear
2024-08-26,Hyderabad,104.61,42.31,112.51,54.27,8.45,108.4,84.43,Foggy
2024-08-26,Pune,207.28,254.87,134.79,94.3,7.91,166.93,156.21,Foggy
2024-08-26,Ahmedabad,174.39,253.81,118.12,9.24,6.52,73.47,115.7,Cloudy
2024-08-26,Jaipur,228.42,83.35,79.8,73.54,7.33,51.16,98.26,Cloudy
2024-08-26,Lucknow,238.22,229.05,91.19,58.16,3.3,38.03,114.61,Foggy
2024-08-25,Delhi,65.38,188.19,72.38,24.63,3.21,19.88,67.09,Rainy
2024-08-25,Mumbai,93.66,31.8,93.29,73.74,3.9,149.35,80.14,Rainy
2024-08-25,Bangalore,224.47,132.68,146.71,46.33,9.04,138.86,129.91,Foggy
2024-08-25,Kolkata,26.75,40.8,50.58,51.21,9.43,151.36,69.17,Hazy
2024-08-25,Chennai,240.77,204.67,18.24,81.33,0.58,23.41,95.7,Rainy
2024-08-25,Hyderabad,232.01,186.83,15.59,83.95,7.44,10.01,100.46,Hazy
2024-08-25,Pune,115.62,266.78,108.07,84.33,9.4,52.88,120.28,Foggy
2024-08-25,Ahmedabad,198.55,103.74,92.61,85.49,9.8,159.45,122.97,Clear
2024-08-25,Jaipur,80.17,73.97,36.16,45.55,1.66,15.66,44.68,Hazy
2024-08-25,Lucknow,194.56,48.69,92.18,40.01,5.07,26.99,75.52,Foggy
2024-08-24,Delhi,46.1,71.25,143.02,28.27,5.54,177.06,86.85,Clear
2024-08-24,Mumbai,28.47,144.34,100.64,13.84,4.26,33.5,60.56,Rainy
2024-08-24,Bangalore,30.79,228.04,27.28,40.69,2.4,92.41,73.87,Cloudy
2024-08-24,Kolkata,45.02,77.64,21.53,50.27,6.79,66.87,54.87,Rainy
2024-08-24,Chennai,83.77,187.77,52.3,28.49,8.24,108.75,90.58,Rainy
2024-08-24,Hyderabad,245.57,294.56,28.79,70.99,1.08,157.41,134.69,Rainy
2024-08-24,Pune,183.99,101.56,49.45,25.55,9.08,77.92,88.21,Hazy
2024-08-24,Ahmedabad,143.09,259.13,79.39,72.29,5.41,51.04,109.84,Cloudy
2024-08-24,Jaipur,129.61,143.74,42.91,82.1,9.79,167.85,110.69,Hazy
2024-08-24,Lucknow,129.09,101.0,116.15,56.41,2.16,71.74,82.67,Rainy
2024-08-23,Delhi,127.35,54.25,92.15,86.8,5.36,98.85,85.5,Rainy
2024-08-23,Mumbai,72.32,47.1,11.62,20.75,3.87,23.26,35.62,Foggy
2024-08-23,Bangalore,142.35,278.66,110.96,93.8,7.89,137.45,140.35,Rainy
2024-08-23,Kolkata,155.83,159.28,65.27,54.95,3.26,37.04,84.16,Foggy
2024-08-23,Chennai,237.64,103.33,69.21,9.12,2.9,69.23,86.25,Foggy
2024-08-23,Hyderabad,80.51,202.33,39.65,17.96,9.59,123.4,93.29,Cloudy
2024-08-23,Pune,108.04,227.26,17.58,36.97,9.35,25.11,84.74,Foggy
2024-08-23,Ahmedabad,79.09,243.59,48.15,41.53,1.64,14.1,73.81,Rainy
2024-08-23,Jaipur,26.23,161.43,36.77,90.84,1.25,133.45,76.87,Clear
2024-08-23,Lucknow,195.3,120.58,99.13,73.27,5.14,46.23,97.65,Cloudy
2024-08-22,Delhi,80.97,207.86,102.42,26.81,5.1,77.06,91.02,Foggy
2024-08-22,Mumbai,197.21,296.26,113.91,63.17,7.16,23.49,127.61,Foggy
2024-08-22,Bangalore,67.31,184.82,36.11,52.02,1.65,50.95,67.95,Hazy
2024-08-22,Kolkata,227.63,183.55,99.63,94.74,1.91,94.59,119.87,Rainy
2024-08-22,Chennai,62.64,72.41,129.48,26.48,0.6,175.37,78.73,Rainy
2024-08-22,Hyderabad,241.04,190.35,114.07,68.56,8.52,123.56,137.13,Cloudy
2024-08-22,Pune,61.5,165.03,95.46,24.17,9.69,82.19,87.54,Foggy
2024-08-22,Ahmedabad,135.36,167.2,65.04,33.47,5.12,98.48,91.79,Hazy
2024-08-22,Jaipur,166.89,91.2,37.94,8.71,2.4,55.43,64.03,Hazy
2024-08-22,Lucknow,190.88,148.65,126.12,57.07,9.09,175.29,131.48,Clear
2024-08-21,Delhi,141.72,212.9,78.12,73.55,3.14,28.75,94.41,Foggy
2024-08-21,Mumbai,55.52,230.59,141.76,71.32,4.43,152.9,116.06,Rainy
2024-08-21,Bangalore,140.59,171.72,105.26,61.5,2.46,151.46,109.19,Rainy
2024-08-21,Kolkata,59.35,252.02,66.44,10.22,3.84,40.78,77.87,Foggy
2024-08-21,Chennai,81.84,117.75,118.63,97.74,3.21,132.24,96.72,Hazy
2024-08-21,Hyderabad,136.64,283.4,79.13,26.54,4.57,134.51,117.65,Rainy
2024-08-21,Pune,97.45,231.3,149.91,10.79,4.0,45.52,95.83,Foggy
2024-08-21,Ahmedabad,59.57,253.67,86.1,41.64,6.51,44.81,91.82,Foggy
2024-08-21,Jaipur,101.27,245.18,149.47,65.4,4.98,177.18,131.38,Cloudy
2024-08-21,Lucknow,49.51,298.51,23.43,59.28,9.05,58.56,96.63,Cloudy
2024-08-20,Delhi,217.03,117.67,103.74,66.76,4.15,135.96,113.78,Clear
2024-08-20,Mumbai,189.3,235.26,17.99,74.03,2.94,44.37,98.39,Foggy
2024-08-20,Bangalore,108.15,38.62,28.47,58.54,8.87,86.45,68.16,Hazy
2024-08-20,Kolkata,210.41,171.61,39.41,80.5,6.71,33.15,100.36,Cloudy
2024-08-20,Chennai,204.31,118.07,81.92,65.15,1.95,168.81,109.63,Clear
2024-08-20,Hyderabad,205.01,226.43,107.23,42.79,8.49,96.49,127.14,Rainy
2024-08-20,Pune,168.86,95.76,61.8,96.3,9.07,152.45,110.98,Foggy
2024-08-20,Ahmedabad,122.76,236.55,42.34,16.59,4.66,33.97,83.13,Cloudy
2024-08-20,Jaipur,146.18,66.96,71.52,43.96,1.53,127.52,78.57,Rainy
2024-08-20,Lucknow,231.65,83.33,48.72,48.51,4.79,135.72,99.31,Foggy
2024-08-19,Delhi,241.99,148.06,130.62,60.28,6.01,85.71,121.13,Cloudy
2024-08-19,Mumbai,86.34,121.44,84.36,66.43,8.83,92.0,89.81,Clear
2024-08-19,Bangalore,204.61,284.94,60.42,6.52,9.14,115.72,127.27,Cloudy
2024-08-19,Kolkata,182.08,75.09,106.49,13.97,9.12,12.78,80.27,Rainy
2024-08-19,Chennai,241.41,204.44,43.43,51.36,2.75,89.3,109.57,Clear
2024-08-19,Hyderabad,107.08,115.92,132.85,24.04,5.42,94.67,88.13,Hazy
2024-08-19,Pune,29.52,78.23,137.71,55.86,4.61,110.65,76.35,Rainy
2024-08-19,Ahmedabad,36.1,245.22,84.35,56.41,6.4,138.27,104.06,Foggy
2024-08-19,Jaipur,236.93,75.04,28.02,5.06,9.67,17.33,76.51,Foggy
2024-08-19,Lucknow,135.27,158.01,109.26,39.42,0.7,84.72,88.95,Cloudy
2024-08-18,Delhi,235.1,189.36,132.71,53.86,7.24,34.74,119.7,Clear
2024-08-18,Mumbai,109.73,271.04,102.16,26.86,3.68,26.18,95.46,Clear
2024-08-18,Bangalore,47.44,115.71,138.44,72.49,7.01,133.64,96.3,Foggy
2024-08-18,Kolkata,40.77,212.95,120.01,5.77,2.21,142.61,90.7,Cloudy
2024-08-18,Chennai,132.61,124.93,79.29,20.98,8.23,91.47,88.6,Rainy
2024-08-18,Hyderabad,32.14,204.48,17.72,94.86,5.29,87.08,81.53,Cloudy
2024-08-18,Pune,47.3,80.59,139.55,18.27,4.0,12.66,56.4,Foggy
2024-08-18,Ahmedabad,160.57,98.66,108.63,85.67,8.2,164.26,116.63,Clear
2024-08-18,Jaipur,177.02,182.02,27.51,59.47,1.91,51.53,86.11,Foggy
2024-08-18,Lucknow,40.51,190.5,75.92,29.9,9.33,51.49,80.27,Cloudy
2024-08-17,Delhi,30.78,295.65,132.64,37.2,7.35,147.75,119.59,Cloudy
2024-08-17,Mumbai,149.52,195.84,55.98,67.48,3.96,153.61,110.34,Foggy
2024-08-17,Bangalore,112.74,284.21,67.49,75.88,9.45,42.42,112.87,Hazy
2024-08-17,Kolkata,91.9,64.61,83.82,10.52,1.16,122.92,64.23,Rainy
2024-08-17,Chennai,176.81,262.98,86.62,58.15,3.51,96.93,119.43,Hazy
2024-08-17,Hyderabad,140.79,208.37,43.72,42.25,9.64,146.91,113.07,Foggy
2024-08-17,Pune,117.89,290.02,31.01,86.98,8.76,104.66,119.69,Clear
2024-08-17,Ahmedabad,228.94,179.52,34.2,24.21,9.42,78.67,106.62,Cloudy
2024-08-17,Jaipur,133.22,190.79,145.28,91.6,7.04,90.11,120.23,Clear
2024-08-17,Lucknow,191.63,130.8,141.95,56.04,3.76,151.78,118.3,Cloudy
2024-08-16,Delhi,62.89,140.01,37.17,33.01,8.85,130.29,81.98,Clear
2024-08-16,Mumbai,119.27,267.73,122.76,5.16,1.74,12.06,90.73,Cloudy
2024-08-16,Bangalore,139.55,237.44,117.95,12.98,9.12,135.55,122.45,Foggy
2024-08-16,Kolkata,53.11,179.13,127.34,55.01,5.99,135.52,101.67,Cloudy
2024-08-16,Chennai,236.33,258.81,50.18,47.31,3.28,98.17,120.6,Clear
2024-08-16,Hyderabad,204.66,178.95,36.31,84.33,6.57,129.95,116.65,Foggy
2024-08-16,Pune,94.45,212.61,129.93,58.14,5.25,110.09,109.62,Rainy
2024-08-16,Ahmedabad,249.83,170.44,60.43,64.35,1.29,105.03,110.5,Cloudy
2024-08-16,Jaipur,195.19,107.67,123.16,94.48,8.32,145.55,124.88,Hazy
2024-08-16,Lucknow,102.81,260.75,35.6,53.81,2.05,16.07,81.59,Foggy
2024-08-15,Delhi,99.24,30.98,59.89,7.84,1.84,74.43,48.46,Hazy
2024-08-15,Mumbai,182.81,102.78,147.36,12.25,1.36,36.74,82.59,Clear
2024-08-15,Bangalore,144.45,161.24,51.22,52.81,2.72,153.29,98.37,Hazy
2024-08-15,Kolkata,81.73,120.94,139.1,72.8,4.93,119.07,97.16,Rainy
2024-08-15,Chennai,93.07,97.43,59.8,38.53,0.62,139.83,72.48,Clear
2024-08-15,Hyderabad,95.89,139.81,113.25,86.92,4.51,108.55,98.25,Rainy
2024-08-15,Pune,44.17,116.96,70.66,31.66,3.51,43.83,57.06,Clear
2024-08-15,Ahmedabad,33.34,86.65,27.08,96.03,9.99,137.03,80.0,Cloudy
2024-08-15,Jaipur,183.93,239.83,114.61,68.61,2.19,165.58,132.41,Clear
2024-08-15,Lucknow,84.18,82.28,72.47,29.72,9.63,157.0,86.99,Foggy
2024-08-14,Delhi,208.39,52.07,131.52,13.53,3.87,83.85,88.01,Rainy
2024-08-14,Mumbai,101.76,135.35,148.3,10.57,1.94,144.29,93.28,Cloudy
2024-08-14,Bangalore,164.69,166.03,129.48,87.97,6.25,77.84,114.75,Rainy
2024-08-14,Kolkata,135.05,274.2,104.0,29.27,6.19,158.96,127.23,Foggy
2024-08-14,Chennai,35.18,52.58,110.45,63.72,2.54,32.8,53.35,Clear
2024-08-14,Hyderabad,141.02,227.69,85.15,44.53,6.17,142.26,117.06,Hazy
2024-08-14,Pune,162.2,258.21,23.87,90.61,7.84,175.67,131.49,Rainy
2024-08-14,Ahmedabad,71.11,138.94,11.0,39.9,0.88,46.64,52.73,Cloudy
2024-08-14,Jaipur,96.06,213.84,125.85,70.17,7.63,96.38,113.1,Clear
2024-08-14,Lucknow,197.71,34.3,71.52,70.06,4.31,64.94,80.27,Hazy
2024-08-13,Delhi,76.55,242.81,32.33,34.65,3.13,179.63,99.55,Clear
2024-08-13,Mumbai,136.88,233.27,21.13,23.19,4.4,30.77,81.54,Hazy
2024-08-13,Bangalore,60.08,260.57,10.26,8.36,4.17,148.43,88.23,Foggy
2024-08-13,Kolkata,190.45,222.06,140.13,65.9,5.11,79.57,124.87,Foggy
2024-08-13,Chennai,247.15,253.09,63.01,5.66,5.17,143.39,127.33,Hazy
2024-08-13,Hyderabad,23.23,232.21,134.53,74.72,3.5,179.45,113.19,Clear
2024-08-13,Pune,59.73,31.34,21.43,65.28,3.29,116.53,54.54,Cloudy
2024-08-13,Ahmedabad,33.71,158.63,136.42,17.64,9.56,82.76,87.46,Hazy
2024-08-13,Jaipur,151.49,140.01,18.88,94.29,3.8,121.13,93.97,Cloudy
2024-08-13,Lucknow,81.72,261.62,104.38,66.88,3.72,164.56,119.39,Rainy
2024-08-12,Delhi,75.83,34.77,101.67,91.77,7.65,138.85,86.56,Clear
2024-08-12,Mumbai,204.06,173.59,130.51,75.59,2.16,143.01,124.73,Rainy
2024-08-12,Bangalore,136.08,46.98,94.38,89.13,5.29,148.87,94.72,Cloudy
2024-08-12,Kolkata,241.65,220.18,12.26,74.97,1.78,98.13,110.83,Hazy
2024-08-12,Chennai,54.38,57.54,57.17,88.24,6.59,99.0,70.37,Foggy
2024-08-12,Hyderabad,209.34,254.88,54.63,43.76,9.76,91.44,125.28,Hazy
2024-08-12,Pune,221.94,47.68,135.93,92.92,0.72,26.66,88.72,Hazy
2024-08-12,Ahmedabad,206.0,148.13,90.31,97.0,9.39,142.28,129.6,Foggy
2024-08-12,Jaipur,114.34,168.28,101.62,9.44,2.12,161.89,96.13,Hazy
2024-08-12,Lucknow,43.99,36.96,137.76,97.97,0.88,87.22,68.78,Rainy
